PropertyHintId,CountryIds,TagKey,TagValue
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardNHLogo,,accessibilityName,NH
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardHanaLogo,,accessibilityName,Hana
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardCITILogo,,accessibilityName,CITI
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardJejuLogo,,accessibilityName,Jeju
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardWooriLogo,,accessibilityName,Woori
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardSuhyupLogo,,accessibilityName,Suhyup
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardJeonbokLogo,,accessibilityName,Jeonbok
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardKwangjuLogo,,accessibilityName,Kwangju
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardShinhyupLogo,,accessibilityName,Shinhyup
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
creditCardRupayLogo,,accessibilityName,Rupay
,,logoBlock,logoBlock
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,Card Logos
attLogo,,accessibilityName,AT&T
sptLogo,,accessibilityName,Sprint
cardholderName,,accessibilityName,Cardholder Name
cardNumber,,accessibilityName,Card number
,,maxLengthMessage,Maximum length for card number field reached.
cardNumberAmex,,accessibilityName,Card number
,,maxLengthMessage,Maximum length for card number field reached.
cardNumberCup,,accessibilityName,Card number
,,maxLengthMessage,Maximum length for card number field reached.
cardNumberCupInternational,,accessibilityName,Card number
,,maxLengthMessage,Maximum length for card number field reached.
lastFourDigits,,accessibilityName,Last four digits of card number
cvv,,accessibilityName,CVV
,,col-3,col-3
,,help.dialog-large,dialog-large
,,maxLengthMessage,Maximum length for CVV field reached.
,,help.closeButtonAccessibilityName,"CVV is the Card Verification Value on your credit or debit card. On Visa, MasterCard and Discover cards, CVV is the last 3 numbers on the back of your card. On American Express cards, CVV is a 4 digit number on the front of the card, above the main card number. Close."
,,help.accessibilityName,''
,,help.linkAccessibilityName,What is a CVV?
challengeCvv,,accessibilityName,CVV
,,col-3,col-3
,,help.dialog-large,dialog-large
,,maxLengthMessage,Maximum length for CVV field reached.
,,help.closeButtonAccessibilityName,"CVV is the Card Verification Value on your credit or debit card. On Visa, MasterCard and Discover cards, CVV is the last 3 numbers on the back of your card. On American Express cards, CVV is a 4 digit number on the front of the card, above the main card number. Close."
,,help.accessibilityName,''
,,help.linkAccessibilityName,What is a CVV?
cvvCup,,accessibilityName,CV/N2
,,col-3,col-3
,,help.dialog-medium,dialog-medium
,,maxLengthMessage,Maximum length for field reached.
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,CV/N2
cvvCupInternational,,accessibilityName,CVV
,,col-3,col-3
,,help.dialog-medium,dialog-medium
,,maxLengthMessage,Maximum length for field reached.
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,CVV
cvv3,,accessibilityName,CVV
,,col-3,col-3
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,CVV
cvv4,,accessibilityName,CVV
,,col-3,col-3
,,help.closeButtonAccessibilityName,Close
,,help.accessibilityName,CVV
creditCardsCVV3Image,,accessibilityName,Card verification code location image
creditCardsCVV4Image,,accessibilityName,Card verification code location image for Amex card
cupPhoneNumber,,accessibilityName,Bank associated Mobile Number
smsChallengeCode,,accessibilityName,Enter the code
smsNewCodeLink,,accessibilityName,Send me a new code
microsoft_privacy_link,,accessibilityName,privacy statement
paymentChangeButton,,accessibilityName,Change
,,action-trigger,action-trigger
paymentAccountsLink,,accessibilityName,account.microsoft.com
addressFirstName,,accessibilityName,First Name
addressMiddleName,,accessibilityName,Middle name
addressLastName,,accessibilityName,Last Name
addressLine1,,accessibilityName,Address line 1
addressLine2,,accessibilityName,Address line 2 (Optional)
addressLine3,,accessibilityName,Address line 3
addressCity,,accessibilityName,City
addressCity,au,accessibilityName,Suburb
addressCounty,,accessibilityName,County (Optional)
addressPostalCode,{}AddressPostalCodeM,accessibilityName,Postal Code
addressPostalCode,{}AddressPostalCodeO,accessibilityName,Postal Code (Optional)
addressPostalCode,hn,accessibilityName,Postal Code
addressPostalCode,kw,accessibilityName,Postal Code
addressPostalCode,ni,accessibilityName,Postal Code
addressPostalCode,sv,accessibilityName,Postal Code
addressPostalCode,US,accessibilityName,ZIP code
submitButton,,accessibilityName,Next
saveButton,,accessibilityName,Save
saveButtonSuccess,,accessibilityName,Save
cancelButton,,accessibilityName,Cancel
nextButton,,accessibilityName,Next
previousButton,,accessibilityName,Previous
successButton,,accessibilityName,Next
yesButton,,accessibilityName,Yes
okButton,,accessibilityName,Ok
okNextButton,,accessibilityName,Ok
taxCpfProperty,,accessibilityName,CPF
taxCnpjProperty,,accessibilityName,CNPJ
taxVatIdProperty,,accessibilityName,Tax ID
taxVatIdProperty,eg,accessibilityName,Tax Number
taxVatIdProperty,ci,accessibilityName,TVA
taxVatIdProperty,gh,accessibilityName,TIN
taxVatIdProperty,sn,accessibilityName,NINEA
taxVatIdProperty,zm,accessibilityName,TPIN
taxVatIdProperty,la,accessibilityName,TIN
taxIndiaStateCstIdProperty,,accessibilityName,CST ID
taxIndiaStateVatIdProperty,,accessibilityName,VAT ID
taxIndiaStateGstIdProperty,,accessibilityName,GST ID
taxIndiaPanIdProperty,,accessibilityName,PAN ID
taxCodiceFiscaleIdProperty,,accessibilityName,Codice Fiscale ID
taxVatIdProperty,,accessibilityName,VAT ID
taxNationalIdProperty,,accessibilityName,UIN
taxCanadianFederalExemptProperty,,accessibilityName,Canadian Federal Tax Exempt Certificate No.
taxCanadianProvinceExemptProperty,,accessibilityName,Canadian Province Tax Exempt Certificate No.
taxUsExemptProperty,,accessibilityName,US Tax Exempt Certificate No.
taxVatIdProperty,au,accessibilityName,ABN
taxVatIdProperty,nz,accessibilityName,GST Registration No.
directDebitAchAccountholderName,,accessibilityName,Name on account
directDebitAchAccountType,,theme,windows
,,accessibilityName,Type
directDebitAchAccount,,accessibilityName,Account number
,,col-6,col-6
,,help.closeButtonAccessibilityName,This is the account number on the check. Close.
,,help.accessibilityName,''
,,help.linkAccessibilityName,What is an account number?
lastFourDigitsACH,,accessibilityName,Account number
,,col-6,col-6
,,help.closeButtonAccessibilityName,This is the account number on the check. Close.
,,help.accessibilityName,''
,,help.linkAccessibilityName,What is an account number?
directDebitAchBankCode,,accessibilityName,Routing number
,,col-6,col-6
,,help.closeButtonAccessibilityName,This is the routing number on the check. Close.
,,help.accessibilityName,''
,,help.linkAccessibilityName,What is a routing number?
achAccountNumberImage,,accessibilityName,Account number
achRoutingNumberImage,,accessibilityName,Routing number
achTermCheckbox,,accessibilityName,"By registering or selecting your bank account as your payment method, you authorize Microsoft (or its agent) to initiate one or more debits for the total amount (including applicable taxes, fees and shipping costs) of your purchase or subscription charge (in accordance with the terms of your subscription service) from your bank account (and, if necessary, initiate one or more credits to your bank account to correct errors, issue a refund or similar purpose), and you authorize the financial institution that holds your bank account to deduct such debits or accept such credits.  You understand that this authorization will remain in full force and effect until you remove your bank account information from your Microsoft account or Skype account."
directDebitAchChallengeAmount,,accessibilityName,Enter the deposit amount
directDebitSepaAccountholderName,,accessibilityName,Name on account
directDebitSepaAccount,,accessibilityName,IBAN
directDebitSepaBankCode,,accessibilityName,BIC
directDebitSepaBankName,,accessibilityName,Bank name
directDebitSepaChallengeAmount,,accessibilityName,Enter the deposit amount
yesNextButton,,accessibilityName,Next
saveNextButton,,accessibilityName,Next
directDebitAchsummaryGroup,,summary-group,summary-group
directDebitSepasummaryGroup,,summary-group,summary-group
addressSummaryGroup,,summary-group,summary-group
idealBillingAgreementText2,,bold,text-bold
idealredirectMessageLine2Text2,,bold,text-bold
paypalText2,,bold,text-bold
idealBillingAgreementTextGroup,,bottom-text,bottom-text
directDebitChallengeSubheading,,subheading-text,subheading-text
microsoftPrivacyTextGroup,,privacy-text-group,privacy-text-group
cancelButtonFullSize,,accessibilityName,Cancel
,,button-full-width,button-full-width
idealYesButton,,accessibilityName,Yes
sepaYesButton,,accessibilityName,"Yes, let's wrap things up"
,,button-full-width,button-full-width
sepaTryAgainButton,,accessibilityName,"No, I want to try again"
,,button-full-width,button-full-width
cc3DSGoToBankButton,,accessibilityName,"Click here to go to bank website"
,,button-full-width,button-full-width
cc3DSYesButton,,accessibilityName,"Yes, I am done with the bank verification"
,,button-full-width,button-full-width
cc3DSCancelButton,,accessibilityName,"Cancel"
,,button-full-width,button-full-width
legacyBillDesk3DSGoToBankButton,,accessibilityName,"Continue with UPI / NetBanking"
,,button-full-width,button-full-width
legacyBillDesk3DSYesButton,,accessibilityName,"Yes, I am done with payment using UPI / NetBanking"
,,button-full-width,button-full-width
non_sim_mobi_phone_operator,,accessibilityName,Pick your mobile operator
,,theme,windows
non_sim_mobi_phone_number,,accessibilityName,Your Phone Number
alipayBillingAgreementAccountType,,accessibilityName,Alipay account type
,,theme,windows
alipayBillingAgreementAccountId,,accessibilityName,Alipay account
alipayBillingAgreementPhone,,accessibilityName,Alipay associated mobile number
alipayBillingAgreementLastFiveCertNo,,accessibilityName,National ID last 5 digits
alipayBillingAgreementTOULink,,accessibilityName,Alipay Terms Of Use
alipayBillingAgreementFooterStaticText2,,bold,text-bold
non_sim_mobi_footer2,,bold,text-bold
noProfileAddressText,,bold,text-bold
paymentMethod,,accessibilityName,Select a payment type
,,theme,windows
paymentInstrument,,accessibilityName,Pick a way to pay
,,theme,windows
changeInstanceButton,,accessibilityName,Change
,,action-trigger,action-trigger
newPaymentMethodLink,,accessibilityName,Add a new payment method
,,action-trigger,action-trigger
remainingBalanceText,,font,paragraph-5
paymentInstrumentSelection,,font,paragraph-5
paymentInstrumentBalance,,font,paragraph-5
backupPaymentInstrumentSelection,,font,paragraph-5
backupPaymentInstrumentBalance,,font,paragraph-5
backupPaymentSelectHeading,,font,heading-5
paypalText2,,bold,text-bold
paymentSelectionChangeGroup,,pi-container,pi-container
backupSelectionGroup,,pi-container,pi-container
paymentSelectionGroup,,pi-container,pi-container
firstName,,accessibilityName,First name
lastName,,accessibilityName,Last name
klarnaFirstName,,accessibilityName,First name
klarnaLastName,,accessibilityName,Last name
emailAddress,,accessibilityName,Email address
cancelBackButton,,accessibilityName,Back
klarnaPersonalNumber,,accessibilityName,Personal number
klarnaPhoneNumber,,accessibilityName,Phone number
klarnaEmailAddress,,accessibilityName,Email
klarnaGender,,accessibilityName,Gender
,,theme,windows
klarnaAddressLine1,,accessibilityName,Street name
klarnaAddressLine2,,accessibilityName,House number
klarnaAddressPostalCode,,accessibilityName,ZIP code
klarnaTermCheckbox,,accessibilityName,"I agree to the transfer of Klarna of the data required for processing the selected Klarna payment method and an identity and creditworthiness check. I can revoke my consent at any time with effect for the future. The terms and conditions of the dealer apply."
klarnaTermsLink,,accessibilityName,Klarna Terms and Conditions
klarnaConsentLink,,accessibilityName,Klarna consent
companyPONumber,,accessibilityName,PO Number (Optional)
recipientName,,accessibilityName,Recipient
paymentInstrumentShowPi,,theme,windows
,,accessibilityName,Payment methods
paymentInstrumentItemCCExpiredLabel,,warning,text-warning
hapiV1ModernAccountV20190531Address_addressLine1,,accessibilityName,* Address line 1
hapiV1ModernAccountV20190531Address_addressLine2,,accessibilityName,Address line 2
hapiV1ModernAccountV20190531Address_addressLine3,,accessibilityName,Address line 3
hapiV1ModernAccountV20190531Address_city,,accessibilityName,* City
hapiV1ModernAccountV20190531Address_region,,accessibilityName,* State
hapiV1ModernAccountV20190531Address_region,{}AddressCountyO,accessibilityName,County
hapiV1ModernAccountV20190531Address_region,{}AddressProvinceM,accessibilityName,* Province
hapiV1ModernAccountV20190531Address_region,{}AddressProvinceO,accessibilityName,Province
hapiV1ModernAccountV20190531Address_region,FR,accessibilityName,Department (Optional)
hapiV1ModernAccountV20190531Address_postalCode,{}AddressPostalCodeM,accessibilityName,* Zip
hapiV1ModernAccountV20190531Address_postalCode,,accessibilityName,Zip
hapiV1ModernAccountV20190531Address_country,,accessibilityName,* Country/region
hapiV1ModernAccountV20190531Address_phoneNumber,,accessibilityName,Phone number
hapiV1ModernAccountV20190531Address_email,,accessibilityName,Email
hapiV1ModernAccountV20190531OrganizationAddress_companyName,,accessibilityName,* Company name
hapiV1ModernAccountV20190531IndividualAddress_companyName,,accessibilityName,Company name
hapiV1ModernAccountV20190531IndividualAddress_firstName,,accessibilityName,* First name
hapiV1ModernAccountV20190531IndividualAddress_middleName,,accessibilityName,Middle name
hapiV1ModernAccountV20190531IndividualAddress_lastName,,accessibilityName,* Last name
hapiV1SoldToOrganization_tradeName,,accessibilityName,Doing business as
hapiV1ShipToOrganization_name,,accessibilityName,* Location name
hapiV1ShipToIndividual_name,,accessibilityName,* Location name
hapiTaxVatIdProperty,,accessibilityName,VAT ID
hapiTaxVatIdProperty,au,accessibilityName,ABN
hapiTaxVatIdProperty,nz,accessibilityName,GST Registration No.
hapiTaxVatIdProperty,tw,accessibilityName,TAX ID
hapiTaxVatIdProperty,fj,accessibilityName,TIN
hapiTaxVatIdProperty,gt,accessibilityName,NIT
hapiTaxVatIdProperty,kh,accessibilityName,VAT-TIN
hapiTaxVatIdProperty,ph,accessibilityName,TIN
hapiTaxVatIdProperty,vn,accessibilityName,TIN
hapiTaxVatIdProperty,bd,accessibilityName,BIN
hapiTaxVatIdProperty,bs,accessibilityName,TIN
hapiTaxVatIdProperty,cl,accessibilityName,RUT
hapiTaxVatIdProperty,co,accessibilityName,NIT
hapiTaxVatIdProperty,id,accessibilityName,NPWP
hapiTaxVatIdProperty,th,accessibilityName,TIN
hapiTaxVatIdProperty,am,accessibilityName,AAH
hapiTaxVatIdProperty,by,accessibilityName,NDS
hapiTaxVatIdProperty,mx,accessibilityName,RFC
hapiTaxVatIdProperty,no,accessibilityName,Orgnr
hapiTaxVatIdProperty,tr,accessibilityName,VKN
hapiTaxVatIdProperty,bb,accessibilityName,TIN
hapiTaxVatIdProperty,il,accessibilityName,Ma'am
hapiTaxVatIdProperty,kz,accessibilityName,RUT
hapiTaxVatIdProperty,la,accessibilityName,TIN
hapiTaxVatIdProperty,np,accessibilityName,VAT
hapiTaxVatIdProperty,sg,accessibilityName,GST/VAT ID
hapiTaxVatIdProperty,ug,accessibilityName,TIN
hapiTaxVatIdProperty,ci,accessibilityName,TVA
hapiTaxVatIdProperty,gh,accessibilityName,TIN
hapiTaxVatIdProperty,sn,accessibilityName,NINEA
hapiTaxVatIdProperty,zm,accessibilityName,TPIN
hapiTaxVatIdProperty,la,accessibilityName,TIN
hapiTaxVatIdProperty,eg,accessibilityName,Tax Number
hapiTaxVatIdPropertyDisabled,,accessibilityName,VAT ID
hapiTaxVatIdPropertyDisabled,fj,accessibilityName,TIN
hapiTaxVatIdPropertyDisabled,gt,accessibilityName,NIT
hapiTaxVatIdPropertyDisabled,kh,accessibilityName,VAT-TIN
hapiTaxVatIdPropertyDisabled,ph,accessibilityName,TIN
hapiTaxVatIdPropertyDisabled,vn,accessibilityName,TIN
hapiTaxVatIdPropertyDisabled,bd,accessibilityName,BIN
hapiTaxVatIdPropertyDisabled,bs,accessibilityName,TIN
hapiTaxVatIdPropertyDisabled,cl,accessibilityName,RUT
hapiTaxVatIdPropertyDisabled,co,accessibilityName,NIT
hapiTaxVatIdPropertyDisabled,id,accessibilityName,NPWP
hapiTaxVatIdPropertyDisabled,th,accessibilityName,TIN
hapiTaxVatIdPropertyDisabled,am,accessibilityName,AAH
hapiTaxVatIdPropertyDisabled,by,accessibilityName,NDS
hapiTaxVatIdPropertyDisabled,mx,accessibilityName,RFC
hapiTaxVatIdPropertyDisabled,no,accessibilityName,Orgnr
hapiTaxVatIdPropertyDisabled,tr,accessibilityName,VKN
hapiTaxVatIdPropertyDisabled,bb,accessibilityName,TIN
hapiTaxVatIdPropertyDisabled,il,accessibilityName,Ma'am
hapiTaxVatIdPropertyDisabled,kz,accessibilityName,RUT
hapiTaxVatIdPropertyDisabled,la,accessibilityName,TIN
hapiTaxVatIdPropertyDisabled,np,accessibilityName,VAT
hapiTaxVatIdPropertyDisabled,sg,accessibilityName,GST/VAT ID
hapiTaxVatIdPropertyDisabled,ug,accessibilityName,TIN
hapiTaxVatIdPropertyDisabled,ci,accessibilityName,TVA
hapiTaxVatIdPropertyDisabled,gh,accessibilityName,TIN
hapiTaxVatIdPropertyDisabled,sn,accessibilityName,NINEA
hapiTaxVatIdPropertyDisabled,zm,accessibilityName,TPIN
hapiTaxVatIdPropertyDisabled,eg,accessibilityName,Tax Number
hapiTaxIndiaStateGstIdProperty,,accessibilityName,GST ID
hapiTaxIndiaPanIdProperty,,accessibilityName,PAN ID
hapiTaxCodiceFiscaleIdProperty,,accessibilityName,Codice Fiscale ID
hapiTaxNationalIdProperty,,accessibilityName,UIN
hapiTaxLoveCodeProperty,,accessibilityName,Love code (applies if not VAT ID)
hapiTaxMobileBarcodeProperty,,accessibilityName,Mobile barcode
hapiTaxCountryProperty,,theme,windows
,,accessibilityName,Country/Region
hapiTaxInvoiceButton,,accessibilityName,Register for e-invoice
profileIsTaxEnabled,,accessibilityName,"Please confirm you are an authorized purchaser for a VAT registered entity"
,,warning,text-warning
profileIsTaxDisabled,,accessibilityName,"Please confirm you are an authorized purchaser for a VAT registered entity"
,,warning,text-warning
profileEmployeeEmailAddressProperty,,accessibilityName,Email address
profileEmployeeEmailProperty,,accessibilityName,Email
